gene_name,0_A5P,0_A5T,0_A8P,0_A8T,0_C5P,0_C8P,0_NP14B,10_A5P,10_A5T,10_A8P,10_A8T,10_C5P,10_C8P,1_A5P,1_A5T,1_A8P,1_A8T,1_C5P,1_C8P,2_A5P,2_A5T,2_A8P,2_A8T,2_C5P,2_NP14B,3_A5T,3_A8P,3_A8T,3_C8P,3_NP14B,4_A5P,4_A5T,4_A8P,4_A8T,4_C5P,4_C8P,5_A5P,5_A5T,5_A8P,5_A8T,5_C5P,5_C8P,6_A5P,6_A5T,6_A8P,6_A8T,6_C5P,6_C8P,6_NP14B,7_A5P,7_A5T,7_A8P,7_A8T,7_C5P,7_C8P,8_A5P,8_A8T,8_C5P,8_C8P,9_A5P,9_A5T,9_A8T,9_NP14B
H2-Q7,0.09972519,0.68053645,0.5538844,0.7554228,0.030518148,0.17227802,2.886111,0.4104189,0.62122554,0.5214864,0.63895226,0.28244233,-0.8128701,0.117861144,0.74438435,1.2191387,1.0545331,-0.032028627,0.25184265,-0.71517414,0.28351107,0.47868124,0.7387885,1.1342473,1.1013471,-0.04001555,1.1092963,-0.78771704,-2.0676582,-0.68604374,-0.5845164,0.07529926,0.37782842,0.38461056,-0.69115067,-0.75110716,-0.057867665,0.35549828,0.53325385,0.7123777,-0.16488306,-0.2429633,-0.23562321,-0.010546233,-0.31135416,0.5175676,-0.507134,-1.2539252,0.12966219,-0.7931755,-0.6539806,0.1367378,0.19978982,-0.82308656,-1.266446,1.3071669,0.424523,-0.26978928,-0.5380978,-0.4081573,-0.14097236,-0.4201072,-0.7040509
H2-Q10,0.25802153,-0.019816764,0.35062626,0.4042311,-0.51383233,-0.022193477,-0.7023976,0.026895951,-0.015494093,0.057373334,0.43439808,-0.46999162,-0.9123753,0.17435153,0.22379537,0.061938085,0.23053141,-0.19644818,-0.34506398,2.134303,-0.75781816,0.19522713,0.2651372,0.5261471,-0.7015656,-0.7219893,-0.2094363,-0.7291867,1.5857008,-0.47052518,0.3230026,0.44432652,0.595962,0.27906638,-0.07782256,-0.27548504,0.2768245,0.33109242,0.06885074,0.31702998,-0.0382172,-0.22735775,0.007300383,0.055340495,0.12752718,0.004612634,-0.45203125,-0.49529433,-0.21171482,-0.38816774,-0.6850748,-0.16090831,-0.13974027,-0.4400983,-0.5105159,-0.77814937,0.27935895,-0.16533515,-0.3820786,-0.765907,-0.40875828,-0.39084718,0.18617967
Pou5f1,-0.12404285,-0.12906243,-0.04227445,0.016230809,0.34911495,-0.13169219,-0.13342804,-0.03491952,0.16754438,-0.12715557,-0.12981835,0.039343562,0.35162756,-0.04790293,-0.11040893,-0.12806875,-0.12757427,-0.02320031,0.042850234,-0.13000302,-0.13190028,-0.00036654677,-0.06142873,-0.13241807,-0.13345097,-0.13288796,-0.1181465,-0.13268955,-0.13269958,0.027144726,-0.021777168,-0.028788239,-0.12854166,-0.12725456,0.03372398,-0.1278636,0.021460263,-0.028166464,-0.13200344,0.40108946,-0.08209362,0.105914,-0.029398875,-0.05972703,-0.13265769,-0.13193867,-0.046852786,0.09722441,-0.13222171,-0.122109786,-0.12595299,-0.13105205,0.15955798,0.014250969,0.057024058,-0.13133983,-0.13007571,0.16617751,0.077967085,-0.1316773,-0.09411291,-0.13197422,-0.13120112
Ddr1,0.4740919,0.14667904,0.020487363,0.021305073,-0.10231152,-0.11066747,-0.11355838,-0.016389122,0.120776005,-0.103112124,-0.10754676,-0.006951909,-0.08330881,-0.03337039,0.0006220666,-0.10463295,0.061681464,-0.07850356,-0.06616889,-0.10785431,-0.111014046,-0.11222617,-0.06485017,-0.11187635,-0.11359659,-0.11265894,-0.088108286,-0.11232851,-0.11234518,-0.055007864,-0.033158027,-0.012472685,-0.10542055,0.79686385,-0.015004951,-0.1042913,-0.036327545,0.06864774,-0.11118584,-0.10925952,0.06662221,-0.10745665,0.022480682,0.0397104,-0.11227544,-0.111077964,0.015785407,-0.082554184,0.5626016,-0.09470881,-0.10110934,-0.10960136,0.14468625,-0.06740942,-0.10403913,-0.110080644,-0.107975364,-0.10238362,0.045862973,-0.11064269,-0.02904544,-0.111137174,-0.10984965
Ier3,0.15641314,0.63210815,0.19752726,0.19624928,-0.07980833,1.8234707,-0.3345354,0.04346658,0.020263499,-0.35065693,-0.13739939,-0.09482668,-0.1767385,0.04790615,0.19588506,0.1468875,0.056890555,-0.13610111,-0.15441063,-0.3433384,-0.33846202,-0.16489789,-0.20582433,-0.3371312,4.0629926,-0.3359235,0.55572206,0.067853644,-0.3364077,-0.11684407,0.08319171,0.026139127,0.23112567,-0.03759647,-0.09301389,0.37748617,0.17876182,0.40352815,-0.06963468,0.16863647,-0.050748512,0.028601898,-0.047736663,0.16658992,0.03376578,0.16022286,-0.2818907,-0.32058847,0.031531326,-0.25570983,-0.16517419,-0.34064218,-0.10182928,-0.20210814,-0.2508781,-0.33990252,1.1501471,-0.27562764,-0.1095553,-0.33903515,-0.2854573,-0.27332088,0.93146867
Flot1,0.40404284,0.41847157,0.08218013,0.38201633,0.2122916,0.7280329,-0.6355751,0.15048388,0.135819,0.7640642,0.690436,0.013785296,-0.13244584,0.062453832,0.084552154,-0.14780277,-0.13094692,-0.03653245,-0.35490564,-0.609724,0.46493006,-0.032395013,-0.0064886734,0.49250427,-0.6357482,-0.6314988,0.29250538,-0.63000125,-0.63007677,-0.119039595,-0.0820551,-0.12683927,-0.45186186,-0.0055584023,-0.05051207,-0.31305185,0.076663464,0.17838252,-0.019714085,0.081687964,0.119628415,-0.25881404,-0.11806292,-0.10985135,0.48147133,-0.20668316,-0.16502756,-0.17283446,-0.23731907,-0.11518847,-0.06825045,-0.011678323,0.6652657,-0.082083136,-0.09363322,1.86633,0.35556814,0.19467916,-0.05961641,2.0083308,-0.0523545,-0.31398156,-0.6187669
Tubb5,-0.5720795,-0.49862826,-0.7705002,-0.68411636,-1.103375,-0.47348562,-2.001819,-0.6609853,-0.47570634,-0.5971551,-0.32912937,-0.46231765,-0.42009586,0.7076737,1.1137013,1.9364358,1.7934074,0.9244675,1.838556,-0.46845156,-0.4129964,-0.822468,-0.7196425,-0.08939403,-0.2455176,-0.1677678,0.20768659,1.1043469,0.86924523,0.3855268,0.57014114,0.5636303,0.36063883,0.549889,0.50075555,0.8133497,0.25931746,0.3942781,-0.42925236,-0.41289145,-0.00069315213,0.2879364,-0.33843598,-0.34392294,-0.7827032,-0.085425995,-0.16550273,-0.5230989,0.12643233,-0.32489783,-0.31194872,-0.7609676,-0.96373844,-0.8537564,-0.6908617,0.27386907,-0.84444255,-0.93044066,-0.40522492,-0.34748834,0.23438616,0.36841035,-0.29703742
Atat1,-0.1692174,-0.09885496,0.052382577,-0.0039836275,0.21996939,-0.15542173,-0.1522911,0.003242464,0.07707024,-0.16360357,-0.15880121,0.0133182295,-0.18504898,0.027788693,0.040554635,0.02756153,0.011321586,0.034919668,-0.071004175,-0.15846816,-0.15504642,-0.078404196,-0.049426902,-0.1541126,-0.15224972,-0.15326513,-0.17985153,-0.15362296,-0.15360491,0.056365903,-0.04348314,0.03730046,-0.16110373,-0.16342504,-0.021674462,-0.027922234,0.09208162,-0.027796064,-0.15486038,0.09484678,0.005474847,0.0003327627,-0.008879064,-0.038371176,0.3573419,-0.1549772,-0.10447421,-0.18586618,0.49128664,0.37226912,0.063147515,0.19816479,-0.15843949,0.021168532,0.10790335,-0.15605721,-0.15833707,0.16955592,-0.056780245,-0.15544857,-0.15585259,-0.15491308,-0.15630737
Ppp1r10,0.08088912,0.012637964,-0.075468525,0.18296279,-0.25970414,-0.74587417,2.4883826,0.09931732,0.17859958,-0.33650726,0.37154406,0.14934155,0.13198873,0.1115222,0.13916683,0.035951708,0.16648829,-0.05555905,-0.20342359,1.0002165,-0.74696755,-0.23755792,0.073847994,0.20135364,2.5084593,-0.75215685,0.556329,-0.7511144,-0.75116706,0.07210245,-0.14333393,-0.17430983,0.16274984,-0.26851803,-0.21127875,-0.07980999,-0.018484859,-0.008309817,0.32890424,0.23279993,-0.047283977,0.31635448,0.039287284,0.0068729892,0.1223453,0.14470792,-0.090826094,-0.04261507,-0.026573261,0.059840254,-0.23802282,0.19176497,-0.13745137,-0.11568649,-0.17430487,-0.74402285,-0.2815718,-0.047920905,-0.04696853,-0.745796,0.045509312,0.5022798,0.73436487
H2-T24,-0.21754709,-0.05204133,0.03204912,-0.016123328,0.47410208,-0.27435338,-0.28724438,0.027664552,0.07328236,-0.24066307,0.33914945,-0.013008164,-0.15235746,0.00956691,0.03511989,0.3061615,0.053486176,-0.029682186,0.24541782,-0.2618091,-0.2758988,-0.066557005,-0.05733679,-0.27974397,-0.2874147,-0.2832336,-0.17375897,0.6899861,-0.2818345,-0.018328113,-0.11780864,-0.07557679,0.31107903,-0.24139817,-0.02238277,-0.15119946,-0.08883465,-0.08222229,0.30063206,-0.14671579,0.08675337,0.102432534,0.020234013,0.051788677,-0.28152353,-0.2761838,-0.033956315,-0.1489925,-0.2782858,-0.094526,0.06497409,0.516107,0.08121194,0.24015854,-0.02782344,-0.27173665,-0.26234892,0.3064841,0.1864026,-0.27424288,-0.023746325,-0.07993679,-0.2707066
H2-T23,-0.04466427,0.56412834,0.2692029,0.40848193,0.17361939,0.88975596,-0.15909697,0.3928657,0.36984718,0.083722,0.03967197,0.25319704,0.49101087,-0.07151721,0.16112475,0.066204526,0.07866083,-0.12522651,0.49433112,-0.32219455,1.3032695,-0.13840912,0.050806757,0.623453,1.4471905,-0.77149796,0.037957888,0.5135406,0.4113304,-0.24542873,-0.4946483,-0.29741913,-0.16034512,0.018931884,-0.4770543,-0.08935759,-0.26389903,0.008475618,0.5569201,-0.0085529,-0.1214196,0.5834259,-0.17070983,-0.07282849,-0.86515355,0.23422846,-0.27844736,0.08271984,-0.355811,-0.021986207,0.047530763,0.34791368,0.7097045,0.095830604,0.5192169,0.9175978,0.7231601,-0.12245337,0.56342584,0.04222851,0.03315645,0.21189256,0.19475517
H2-T22,0.32325238,0.6126794,0.059567075,0.17107554,0.17765564,-0.66223973,-1.7448075,0.12352917,0.27632514,0.9506606,-0.27901375,0.07562936,-0.046738412,0.022192497,0.33505577,0.19987573,0.30039555,0.07378807,0.33368146,1.2986786,0.07811927,-0.21800314,-0.15566821,1.0364493,0.66452926,0.31498265,0.49257943,-0.27383342,1.8441267,-0.17406166,-0.28975925,-0.14202595,-0.1132385,-0.1921412,-0.301709,-0.52246135,0.090208806,0.20799668,0.07447252,0.4293678,-0.027981305,0.37000754,-0.06361483,-0.042042505,0.19251288,-0.009609297,-0.22918357,-0.016111188,-0.2982564,-0.1857381,0.059113406,0.02140844,0.27771696,-0.07099558,0.102352716,1.6998489,0.2160006,0.08717773,-0.084568724,1.8267432,0.060099915,-0.15646404,0.5616314
Gm19684,-0.07346147,-0.0036598525,0.022401638,-0.0599171,-0.081726916,-0.09748321,-0.102934435,0.05065037,0.13010335,-0.08323655,-0.09159868,-0.030452196,-0.04589466,0.045951944,-0.012105086,-0.08610429,-0.08455144,0.052663866,-0.041909944,-0.0921786,-0.09813673,-0.0230204,0.017875735,-0.09976274,-0.10300646,-0.101238415,-0.054944746,-0.10061533,-0.10064677,-0.06568618,-0.005555193,-0.07322497,-0.08758942,-0.083547406,-0.03247908,-0.08546005,0.051462065,0.010457684,-0.09846067,-0.09482833,-0.041406114,-0.09142876,0.010122607,0.019961122,-0.100515254,-0.09825726,-0.039232377,-0.044471715,-0.09914612,-0.06739093,-0.07946003,-0.095472924,0.28146338,-0.025386315,0.0084433565,-0.09637667,-0.09240688,-0.08186287,-0.00752325,-0.09743648,-0.015624601,-0.098368905,4.951099
Trim39,0.30394107,-0.10428927,0.12774332,-0.0390379,-0.0013579939,0.47186464,-0.41161945,0.056043487,0.028240573,2.222641,0.35036603,0.2607858,0.05951978,0.05083182,-0.04377287,0.041394692,-0.1843932,-0.084343,-0.023387115,4.157306,-0.4057888,-0.01664661,-0.0045922236,-0.4077649,-0.41170698,2.306462,-0.35329792,-0.40880105,-0.40883926,0.08758028,-0.02919737,-0.0038451036,-0.12757394,-0.22287126,-0.07196317,0.23509943,-0.018824909,-0.043898884,-0.09029347,-0.3067264,-0.0115916105,-0.07757144,0.012313591,-0.04426296,-0.15427054,0.016599672,-0.06978751,0.13281003,-0.13797401,0.029335486,0.11412571,-0.1558427,0.40551284,-0.032541577,0.018430943,-0.40364984,-0.39882538,0.15768443,0.0031306494,-0.40493783,0.09926229,0.013164175,-0.4031205
Trim26,0.3376816,-0.08987482,0.19727111,0.13428721,0.32702386,0.42358845,-0.9473596,0.11089671,0.10234666,0.725827,0.9889194,0.24222535,0.43289334,0.15412031,-0.016776843,0.35075623,0.17821237,0.24042541,0.0047490317,0.68476814,0.22325476,0.089996085,0.104848586,-0.9370228,-0.94759434,-0.9418321,-0.79095745,-0.18769461,-0.939904,-0.1879728,-0.17714605,-0.18249488,-0.32556632,-0.24217369,-0.09468789,-0.16714351,-0.16291246,-0.20928697,-0.43651456,-0.44177428,-0.013901931,0.1305084,-0.07329115,-0.08597185,0.08983325,0.060689844,-0.11379338,-0.08236389,0.0705059,0.0071916073,0.04471779,0.43691546,-0.03162233,0.108661704,0.097925566,-0.92598736,-0.20259151,0.04730542,-0.05577683,-0.92944133,0.16852306,-0.12595227,0.122923344
Gabbr1,0.0843864,-0.02246763,0.2838963,0.12758207,-0.03606744,0.45631516,-0.52258396,0.19983476,0.18073988,-0.40156928,-0.16289997,0.11717988,-0.049620323,-0.029613525,-0.012995732,0.188146,-0.017097535,-0.045267615,-0.109968424,2.1418655,-0.49310905,0.25893968,0.31210908,-0.5030985,-0.52302647,-0.51216435,-0.22775748,-0.11526703,-0.50852954,-0.069042966,-0.15236773,-0.09518178,0.4696531,-0.22913912,-0.19053368,-0.008781646,-0.20061393,-0.1811341,-0.26947138,-0.47278374,-0.18443726,-0.13199297,0.026132414,0.009783511,0.3259558,0.16608255,-0.05025197,0.1899941,0.34762552,-0.012982629,0.021805586,-0.017591132,0.51122165,-0.09419754,0.13062777,-0.48229608,-0.0994797,-0.046243533,0.042794272,-0.48880705,-0.087759435,-0.18620102,-0.47962004
Ubd,-0.031995147,-0.04521271,-0.051607706,-0.033497285,-0.038925726,-0.0521374,-0.05670826,0.008863858,-0.0021021415,3.3115187,-0.047203217,0.004068187,1.426966,0.030022494,-0.027393296,-0.042596165,-0.04129409,-0.025346214,0.11405053,-0.04768948,-0.052685376,-0.03535165,-0.05458275,-0.054048788,-0.056768656,-0.055286136,-0.016468845,-0.054763682,-0.05479005,-0.05405592,-0.03055033,-0.031796835,-0.043841448,-0.040452212,-0.03336489,-0.042055964,0.012055507,-0.035434447,-0.052957,0.25459003,-0.037778165,0.18648791,0.00021020895,-0.005223973,-0.054679774,-0.05278644,-0.0032940053,-0.0076871975,-0.05353175,-0.026904993,-0.037024945,-0.05045177,-0.04773134,-0.03731165,0.051334262,-0.05120957,-0.047880884,-0.039039727,0.025796054,-0.052098215,-0.0111125745,-0.052880052,-0.05084433
H2-M3,0.276666,0.33218703,0.06903421,0.11234863,0.11643565,1.1674185,-0.97756636,0.07632629,0.14921501,0.7497025,0.4774647,0.067238525,-0.31821528,-0.06518317,0.029599829,0.3698893,0.16523711,-0.065001234,-0.06227957,-0.92993706,0.6546531,0.048706036,0.0027382737,-0.08840683,-0.9778853,1.1771139,-0.765057,-0.01592379,-0.9674361,-0.13183644,-0.16851975,-0.11256193,-0.03323179,-0.14288302,-0.13711622,-0.1444318,0.02755794,0.13372144,0.18519309,0.24910207,0.017694132,0.3238043,-0.083464086,-0.029185295,0.14196295,-0.34684613,-0.030242585,-0.30459684,-0.31454685,-0.02508751,0.038912445,0.2178195,0.139646,0.03184017,-0.057434984,-0.9485271,0.17272183,0.11029438,0.021672687,1.1014397,-0.19030865,-0.2625433,-0.07813746
Mmut,-0.24301837,-0.045213565,0.1437616,0.04865689,0.09667821,-0.33438572,-0.33600557,-0.014791912,0.04875792,1.1622548,-0.07151777,0.012575682,-0.19919704,-0.12452743,-0.082849495,-0.046779357,-0.22651933,-0.100677185,-0.08926003,-0.33280942,-0.3345799,0.0897435,-0.1092475,-0.3350631,5.948799,-0.33550158,2.0489166,-0.33531645,-0.33532578,0.107608095,-0.1268425,0.0283786,-0.18031777,0.017929083,-0.068035446,-0.01917475,-0.083369225,-0.08171513,-0.33467618,0.2078384,0.08218205,-0.12475644,0.047317237,-0.07963838,-0.038868353,0.30774367,0.062469553,-0.013325349,-0.021412628,0.2410462,0.2683739,-0.15563242,0.6751278,0.09674687,0.022989277,-0.3340569,0.21485808,-0.22919905,-0.03723312,-0.33437183,-0.063065924,-0.20586458,-0.33392745
Cd2ap,-0.22860466,-0.25812095,-0.18620469,-0.28558153,-0.22712955,0.027721435,3.0389054,0.08622184,0.18649364,0.5472542,0.20199683,-0.018273935,0.23421721,-0.17125455,-0.18943505,-0.3426543,-0.2473693,-0.13521047,-0.15453404,-0.5406983,0.0025682847,-0.39771625,-0.40915373,-0.57727575,-0.5929199,-0.5843928,-0.36112362,0.5392733,-0.58153933,0.9477497,-0.10878779,-0.1408348,-0.27899384,-0.24926774,-0.15936285,-0.06558554,-0.27457106,-0.28114966,-0.57099605,-0.40639275,-0.24224451,-0.33765072,0.12563054,0.2026195,-0.013145082,-0.42922223,0.10889914,0.41382688,0.5276611,0.1404926,0.15847221,0.43336618,0.62507683,0.08921699,0.4594096,-0.56094515,-0.54179925,-0.26047343,-0.11236964,1.9340615,0.71991926,0.99075246,0.7169042
Pla2g7,-0.03990627,0.0370781,-0.052119486,-0.052511636,-0.04422211,-0.05244934,-0.055295724,-0.014462382,0.090294756,-0.045010377,-0.049376704,-0.017448762,1.6471387,-0.033385675,-0.037040588,-0.04650778,-0.045696948,-0.03576582,0.16569884,-0.04967951,-0.052790575,-0.053984027,-0.053972114,-0.053639606,-0.05533333,-0.054410134,-0.030237667,-0.05408479,-0.054101206,-0.053644046,-0.03900655,-0.00026963954,-0.047283247,-0.04517269,-0.04075924,0.08313073,-0.038541872,-0.042048004,-0.05295972,-0.05106308,-0.043507498,-0.049287975,-0.0024600225,0.14009695,-0.054032534,0.33384207,-0.022033377,0.41224918,-0.053317633,-0.036736507,-0.043038446,-0.051399656,-0.04970558,-0.04321699,0.04706811,-0.051871553,-0.049798705,-0.0442931,-0.038788628,-0.052424937,-0.05205761,-0.052911807,-0.05164411
Slc25a27,0.16605267,-0.13288721,-0.029243592,-0.09169432,-0.16423473,-0.21291171,-0.22975256,0.058105044,0.029493766,-0.16889857,-0.19473223,0.029083736,-0.05353576,-0.016022427,-0.03753085,-0.17775805,-0.12837271,0.017886648,-0.11543717,-0.19652383,-0.21493067,-0.09084747,-0.055848952,-0.219954,-0.22997507,-0.22451288,-0.08149479,-0.22258796,-0.2226851,0.35419,-0.0597557,-0.106869355,-0.18234617,0.10335225,-0.110078394,-0.10984399,0.024200238,-0.088902,-0.21593143,0.0014522703,-0.10318137,-0.19420727,0.035736106,0.03952591,-0.2222788,-0.21530302,-0.032953527,-0.049139768,1.165736,0.0018587754,-0.1572315,-0.20670119,-0.19667806,-0.036190707,0.3007373,-0.2094932,-0.19722904,-0.03319651,0.027855333,-0.21276735,0.11258863,-0.04400117,-0.20814753
Enpp4,4.5548593e-05,-0.1274564,0.019359522,-0.098482884,0.13331206,-0.275144,-0.26872215,-0.011922494,-0.16007827,1.7269609,0.33270526,0.10229256,0.46497065,-0.08922578,-0.2142065,-0.1295552,-0.1483809,-0.009205012,0.06432634,-0.2813931,-0.27437413,-0.07652496,-0.0790378,-0.2724586,-0.2686373,-0.27072018,1.1672294,-0.27145422,-0.27141717,0.11253826,0.078217015,0.026971854,-0.03708579,-0.053521935,0.27727443,0.4093752,-0.013094141,-0.14055642,-0.2739925,-0.27827162,-0.022418708,-0.048627764,0.08242573,-0.10335551,0.012962814,-0.0954981,0.081276156,-0.13792002,0.1325867,-0.16270824,0.07826759,-0.27751225,-0.16656807,-0.09436826,-0.034321822,-0.27644756,0.16435292,-0.09712387,0.23925826,-0.27519906,0.063477814,-0.07943127,-0.2769607
Runx2,0.40158337,0.0064597684,0.72184414,0.55422926,0.46681765,0.9246934,-0.9261993,0.053280484,-0.14596055,1.0408154,0.3999632,0.49988964,0.18945049,0.1273797,-0.06196421,0.30318573,0.53919667,0.3702844,0.27608234,-0.93453926,-0.15775038,0.1643612,0.15051307,1.577232,1.8002201,-0.92751443,-0.3871129,-0.67734575,-0.92797315,-0.8388596,-0.058993775,-0.21134758,0.31035653,-0.090097174,0.16311766,-0.11643003,-0.10010111,-0.13771957,-0.06863351,-0.13790554,0.30825317,-0.09552643,-0.17931092,-0.2569403,0.34397644,0.17122039,-0.026068192,-0.24312979,-0.520876,0.033724345,0.14762215,0.22155263,0.019689562,0.23158516,-0.05968464,0.8315891,0.37608102,0.094216354,0.25233784,-0.9304624,-0.62998044,-0.6861789,-0.14317015
Nfkbie,0.4463691,0.4575021,0.15170638,0.18577805,0.6503964,-0.45147085,-0.46558097,0.07166537,0.004339343,-0.4145945,0.19153081,0.071767166,0.040932585,0.045226183,0.04289855,0.08347403,-0.02422478,0.22607909,-0.1304847,-0.43774033,-0.45316246,-0.14327236,-0.08958384,-0.45737126,4.546197,-0.4611909,-0.34136334,-0.45957813,-0.4596595,-0.012907614,-0.14660369,-0.14501895,-0.083080545,0.057055894,-0.030137673,-0.3317077,-0.065203436,-0.085676424,-0.45400095,-0.34698242,-0.05333219,-0.22441174,-0.10115006,-0.12823972,0.028299732,-0.18688445,-0.063595325,-0.20032363,0.853893,0.14530723,0.08856424,0.48424664,0.4655182,0.18115027,0.072431535,-0.44860667,0.30905533,0.49810055,-0.17610584,-0.4513499,-0.14562257,-0.030056778,-0.4474792
Hsp90ab1,-0.21746114,-0.0006290009,-0.4667883,-0.2748478,-0.17261703,-0.39994317,-2.7242987,-0.7825627,-0.6640069,-0.84948516,-0.029704418,-1.0010129,-1.284262,-0.2106346,-0.42071536,-1.2195867,-0.7506731,-0.41463524,-1.1813027,-2.0746717,-1.7217165,-0.74991184,-0.43942773,1.2464409,-0.78361446,0.49494243,0.19033788,-0.18180554,-0.13306347,0.22256501,0.6533529,0.57203203,0.08575605,0.0351358,0.45236185,0.0052279504,0.5285291,0.4801502,-0.38631296,-0.17666973,0.2694592,-0.3588122,0.32531622,0.3994847,0.6305855,0.46498647,0.39130023,0.22879569,-0.5941305,0.42392752,0.22447425,0.06466713,0.1927958,0.37392032,0.23036166,0.12267597,-0.15066454,0.032409158,-0.3779446,-0.06833022,0.4410661,0.17094463,-0.2158187
Capn11,-0.041306015,0.0139208175,-0.08609341,-0.087531485,-0.057132743,-0.08730303,-0.09774108,0.051999923,0.026957879,-0.060023416,-0.07603528,0.04104849,0.011479139,-0.017394172,-0.030797198,-0.06551458,-0.06254116,-0.026122462,-0.060595598,-0.077145725,-0.08855439,-0.09293092,-0.09288724,-0.09166788,-0.09787899,-0.09449351,-0.005850036,-0.093300425,-0.093360625,0.22616686,-0.038006622,-0.04085315,-0.068358324,-0.060618643,-0.04443397,-0.06428099,-0.0363026,-0.04916003,-0.089174666,-0.08221944,-0.05451217,-0.0757099,0.032238383,0.019828841,-0.09310881,-0.08878517,0.02423613,0.014203802,-0.090487175,-0.029682102,-0.052792102,-0.08345371,-0.07724131,-0.053446833,-0.06337051,-0.08518422,-0.07758282,-0.057393074,-0.07683603,-0.08721354,-0.0858665,-0.08899895,-0.08435016
Tmem63b,0.23129833,-0.09865869,0.009058188,-0.025614494,0.13023522,-0.24135652,-0.25488967,0.0430516,0.07183671,-0.205988,-0.22674769,-0.013983466,-0.11328357,-0.067334406,-0.08320692,-0.2131074,-0.006586545,-0.012644647,-0.11396712,-0.22818738,-0.24297895,-0.0016354735,-0.007755555,-0.24701564,-0.25506848,-0.25067914,1.7101623,-0.24913228,-0.24921033,0.14550236,-0.098065846,-0.07884389,-0.21679436,0.026854333,-0.146946,0.106071755,-0.040876854,-0.08200098,-0.24378316,-0.11406552,-0.032746434,-0.22632582,0.046963584,0.046798985,0.84717435,0.36722824,0.060064107,-0.04600517,0.16692965,-0.05963876,-0.19661246,0.50821036,0.136161,-0.007099869,0.10022125,-0.23860946,-0.2287541,-0.20257771,-0.0656266,-0.24124053,0.114545114,0.17871928,2.2879298
Gtpbp2,0.23903304,0.078071095,0.038746275,0.07571062,0.007348742,-0.7916737,-0.8200493,0.17723581,0.12926117,0.46337327,0.13585716,0.05210452,0.6247013,0.15410218,0.19791539,0.13395534,0.15315372,0.14720605,0.6423497,-0.7640614,0.6653219,-0.12234929,-0.14257525,0.16420549,-0.82042426,-0.8112209,0.13172208,0.063617244,-0.8081412,0.14977126,-0.049903374,-0.16122332,-0.2857297,-0.21491167,-0.14904185,0.1303228,-0.15025365,-0.1458569,-0.2436817,0.049813453,-0.1883267,-0.043309197,-0.09570703,0.03289713,0.45170674,0.00037269294,-0.021987995,-0.040643506,0.04876031,0.114527315,-0.021591414,0.05511666,0.55210656,-0.17648502,0.37233517,1.3613838,-0.034934778,-0.09538097,0.046450347,-0.79143053,0.20057775,0.048698306,0.3757729
Abcc10,-0.11896008,-0.016690323,0.079308964,0.025147263,0.32839346,-0.14728731,-0.15371558,-0.013352875,-0.027574647,-0.13048717,-0.14034808,0.02350332,-0.08645238,-0.058281682,0.037240252,-0.1338689,-0.13203773,-0.000101556514,0.010437593,-0.14103194,-0.14805795,-0.053522445,-0.008083863,-0.14997539,-0.15380052,-0.15171556,-0.09712454,-0.1509808,-0.15101787,-0.04723281,-0.017754043,-0.009613325,0.19001123,0.02815876,-0.08964948,-0.1331092,-0.026178408,-0.08769785,-0.14843996,-0.14415658,-0.09095328,-0.029344676,0.0021251212,0.067924164,-0.1508628,0.24221146,-0.017260205,0.35877421,1.1094521,-0.1118015,-0.12603378,0.3367943,0.13714325,-0.0708764,0.12813923,-0.14598244,-0.14130113,0.17072412,-0.07466459,-0.1472322,0.048807573,-0.14833175,-0.14546879
